id,nick,comment,refer_nick,refer,time,star
1414011288,太阳_Tlg2,他在计划着怎样离开，我在盘算着未来,step7372,你想着怎么分开 我想着下次要抱你,3月31日 07:23,0
1414011288,太阳_Tlg2,不要悲观，加油(ง •̀_•́)ง你的未来还在等你，不经风雨怎能见彩虹,唤醒黑白,今年是特殊的一年，病毒成灾，过年期间分手啦，然后紧接着生意亏损，最难过的是不幸检查出了胃癌。人生得意须尽欢，一首情歌两难。不想再拖累任何人啦，希望以后大家一定要好好照顾自己呀，一定要呀,3月31日 07:21,0
1414011288,太阳_Tlg2,时间是让人措不及防的东西,十恶不赦0423,一句歌词是:能够握紧的就别放了。在18年里我不断的被人放弃，但是我仍相信会有一个人紧紧握住我的手，告诉我永远不会松开我的手，所以即使现在的日子再难，我还是想撑一下，等到我的盔甲来的那一刻,3月31日 07:18,0
1414011288,太阳_Tlg2,没有容易二字，加油,今天的风儿甚是温柔,生活已经很辛苦了，吃颗糖再走，，希望前路平安喜乐,3月31日 07:18,0
1414011288,太阳_Tlg2,难过到一定程度的时候是哭不出来的，好的都在后面，时间会抚平伤口,五万五万五万,心突然空了，挺遗憾的，但不知道到底遗憾什么，心疼又不知道心疼什么，难过吧，又不知道到底为什么难过，就是挺难受的吧，也没哭就是静静的。,3月31日 07:16,0
1414011288,太阳_Tlg2,对啊，故事开始的时候都希望是一个美好的结局,9420ra1-sin,我也是啊，用心对待一份感情，最后的结果这辈子都没想到,3月31日 07:13,0
1414011288,太阳_Tlg2,,荷萝,人生得意须尽欢，莫使金樽空对月。,3月31日 07:12,0
1414011288,太阳_Tlg2,无人愿主动,_安稳_s,🖤在这个人人都具备手机的条件下 保持联络竟然成了最难的事情。,3月31日 07:12,1
1414011288,我们故事还能续写,我把失望还你你把睡眠和爱还给我好吗,,,3月31日 02:59,0
1414011288,我们故事还能续写,我好累你放过我好不好,,,3月31日 02:58,0
1414011288,逸琳琳-,总有些人的离开教会你长大,,,3月30日 23:58,0
1414011288,花之奇葩,之前觉得一定要他一定现在想想不用他也可以,,,3月30日 23:54,0
1414011288,星星被乌云遮住了,花落花开，错过了花季就算了吧,,,3月30日 23:33,0
1414011288,敢问卧龙几两钱,好听,,,3月30日 23:17,0
1414011288,KeLe77-,让我来做第999！,,,3月30日 21:54,0
